id,vendor_slug,vendor_label,display_name,modality,input_modalities_str,output_modalities_str,tokenizer,context_length,max_completion_tokens,is_moderated,supported_parameters,canonical_slug,description_excerpt
meta-llama/llama-3.2-11b-vision-instruct,meta-llama,Meta,Meta: Llama 3.2 11B Vision Instruct,text+image->text,"text,image",text,Llama3,131072,16384,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-3.2-11b-vision-instruct,"Llama 3.2 11B Vision is a multimodal model with 11 billion parameters, designed to handle tasks combining visual and textual data. It excels in tasks such as image captioning and visual question answering, bridging the gap between language generation and visual reasoning. Pre-trained on a massive dataset of image-text pairs, it performs well in complex, high-accuracy image analysis.

Its abilit..."
meta-llama/llama-3.2-1b-instruct,meta-llama,Meta,Meta: Llama 3.2 1B Instruct,text->text,text,text,Llama3,60000,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-3.2-1b-instruct,"Llama 3.2 1B is a 1-billion-parameter language model focused on efficiently performing natural language tasks, such as summarization, dialogue, and multilingual text analysis. Its smaller size allows it to operate efficiently in low-resource environments while maintaining strong task performance.

Supporting eight core languages and fine-tunable for more, Llama 1.3B is ideal for businesses or d..."
meta-llama/llama-3.2-3b-instruct,meta-llama,Meta,Meta: Llama 3.2 3B Instruct,text->text,text,text,Llama3,80000,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-3.2-3b-instruct,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natural language processing tasks like dialogue generation, reasoning, and summarization. Designed with the latest transformer architecture, it supports eight languages, including English, Spanish, and Hindi, and is adaptable for additional languages.

Trained on 9 trillion tokens, the Llama 3.2 3B m..."
meta-llama/llama-3.2-3b-instruct:free,meta-llama,Meta,Meta: Llama 3.2 3B Instruct (free),text->text,text,text,Llama3,131072,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-3.2-3b-instruct,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natural language processing tasks like dialogue generation, reasoning, and summarization. Designed with the latest transformer architecture, it supports eight languages, including English, Spanish, and Hindi, and is adaptable for additional languages.

Trained on 9 trillion tokens, the Llama 3.2 3B m..."
meta-llama/llama-3.3-70b-instruct,meta-llama,Meta,Meta: Llama 3.3 70B Instruct,text->text,text,text,Llama3,131072,16384,False,"[""frequency_penalty"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",meta-llama/llama-3.3-70b-instruct,"The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimized for multilingual dialogue use cases and outperforms many of the available open source and closed chat models on common industry benchmarks.

Supported languages: English, German, French, Italian,..."
meta-llama/llama-3.3-70b-instruct:free,meta-llama,Meta,Meta: Llama 3.3 70B Instruct (free),text->text,text,text,Llama3,65536,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",meta-llama/llama-3.3-70b-instruct,"The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimized for multilingual dialogue use cases and outperforms many of the available open source and closed chat models on common industry benchmarks.

Supported languages: English, German, French, Italian,..."
meta-llama/llama-4-maverick,meta-llama,Meta,Meta: Llama 4 Maverick,text+image->text,"text,image",text,Llama4,1048576,16384,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",meta-llama/llama-4-maverick-17b-128e-instruct,"Llama 4 Maverick 17B Instruct (128E) is a high-capacity multimodal language model from Meta, built on a mixture-of-experts (MoE) architecture with 128 experts and 17 billion active parameters per forward pass (400B total). It supports multilingual text and image input, and produces multilingual text and code output across 12 supported languages. Optimized for vision-language tasks, Maverick is ..."
meta-llama/llama-4-scout,meta-llama,Meta,Meta: Llama 4 Scout,text+image->text,"text,image",text,Llama4,327680,16384,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",meta-llama/llama-4-scout-17b-16e-instruct,"Llama 4 Scout 17B Instruct (16E) is a mixture-of-experts (MoE) language model developed by Meta, activating 17 billion parameters out of a total of 109B. It supports native multimodal input (text and image) and multilingual output (text and code) across 12 supported languages. Designed for assistant-style interaction and visual reasoning, Scout uses 16 experts per forward pass and features a co..."
meta-llama/llama-guard-3-8b,meta-llama,Meta (Llama),Llama Guard 3 8B,text->text,text,text,Llama3,131072,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-guard-3-8b,"Llama Guard 3 is a Llama-3.1-8B pretrained model, fine-tuned for content safety classification. Similar to previous versions, it can be used to classify content in both LLM inputs (prompt classification) and in LLM responses (response classification). It acts as an LLM – it generates text in its output that indicates whether a given prompt or response is safe or unsafe, and if unsafe, it also l..."
meta-llama/llama-guard-4-12b,meta-llama,Meta,Meta: Llama Guard 4 12B,text+image->text,"image,text",text,Other,163840,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",meta-llama/llama-guard-4-12b,"Llama Guard 4 is a Llama 4 Scout-derived multimodal pretrained model, fine-tuned for content safety classification. Similar to previous versions, it can be used to classify content in both LLM inputs (prompt classification) and in LLM responses (response classification). It acts as an LLM—generating text in its output that indicates whether a given prompt or response is safe or unsafe, and if u..."
microsoft/phi-4,microsoft,Microsoft,Microsoft: Phi 4,text->text,text,text,Other,16384,16384,False,"[""frequency_penalty"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_logprobs"", ""top_p""]",microsoft/phi-4,"[Microsoft Research](/microsoft) Phi-4 is designed to perform well in complex reasoning tasks and can operate efficiently in situations with limited memory or where quick responses are needed. 

At 14 billion parameters, it was trained on a mix of high-quality synthetic datasets, data from curated websites, and academic materials. It has undergone careful improvement to follow instructions accu..."
microsoft/wizardlm-2-8x22b,microsoft,Microsoft,WizardLM-2 8x22B,text->text,text,text,Mistral,65535,8000,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",microsoft/wizardlm-2-8x22b,"WizardLM-2 8x22B is Microsoft AI's most advanced Wizard model. It demonstrates highly competitive performance compared to leading proprietary models, and it consistently outperforms all existing state-of-the-art opensource models.

It is an instruct finetune of [Mixtral 8x22B](/models/mistralai/mixtral-8x22b).

To read more about the model release, [click here](https://wizardlm.github.io/Wizard..."
minimax/minimax-01,minimax,MiniMax,MiniMax: MiniMax-01,text+image->text,"text,image",text,Other,1000192,1000192,False,"[""max_tokens"", ""temperature"", ""top_p""]",minimax/minimax-01,"MiniMax-01 is a combines MiniMax-Text-01 for text generation and MiniMax-VL-01 for image understanding. It has 456 billion parameters, with 45.9 billion parameters activated per inference, and can handle a context of up to 4 million tokens.

The text model adopts a hybrid architecture that combines Lightning Attention, Softmax Attention, and Mixture-of-Experts (MoE). The image model adopts the ..."
minimax/minimax-m1,minimax,MiniMax,MiniMax: MiniMax M1,text->text,text,text,Other,1000000,40000,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",minimax/minimax-m1,"MiniMax-M1 is a large-scale, open-weight reasoning model designed for extended context and high-efficiency inference. It leverages a hybrid Mixture-of-Experts (MoE) architecture paired with a custom ""lightning attention"" mechanism, allowing it to process long sequences—up to 1 million tokens—while maintaining competitive FLOP efficiency. With 456 billion total parameters and 45.9B active per to..."
minimax/minimax-m2,minimax,MiniMax,MiniMax: MiniMax M2,text->text,text,text,Other,196608,196608,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",minimax/minimax-m2,"MiniMax-M2 is a compact, high-efficiency large language model optimized for end-to-end coding and agentic workflows. With 10 billion activated parameters (230 billion total), it delivers near-frontier intelligence across general reasoning, tool use, and multi-step task execution while maintaining low latency and deployment efficiency.

The model excels in code generation, multi-file editing, co..."
minimax/minimax-m2-her,minimax,MiniMax,MiniMax: MiniMax M2-her,text->text,text,text,Other,65536,2048,False,"[""max_tokens"", ""temperature"", ""top_p""]",minimax/minimax-m2-her-20260123,"MiniMax M2-her is a dialogue-first large language model built for immersive roleplay, character-driven chat, and expressive multi-turn conversations. Designed to stay consistent in tone and personality, it supports rich message roles (user_system, group, sample_message_user, sample_message_ai) and can learn from example dialogue to better match the style and pacing of your scenario, making it a..."
minimax/minimax-m2.1,minimax,MiniMax,MiniMax: MiniMax M2.1,text->text,text,text,Other,196608,,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",minimax/minimax-m2.1,"MiniMax-M2.1 is a lightweight, state-of-the-art large language model optimized for coding, agentic workflows, and modern application development. With only 10 billion activated parameters, it delivers a major jump in real-world capability while maintaining exceptional latency, scalability, and cost efficiency.

Compared to its predecessor, M2.1 delivers cleaner, more concise outputs and faster ..."
